unknown,-1,0,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
137707,2023-11-01 15:01:51.361,GPS,1114138602,0,4,284529400,2286,32,0.55,24.7759104,121.0426137,118.52,0.6670001,206.6636,-0.05,0,1
137803,2023-11-01 15:01:51.561,GPS,1114338716,0,4,284529600,2286,32,0.55,24.7759092,121.0426131,118.54,0.7450001,204.5555,-0.023,0,1
137899,2023-11-01 15:01:51.761,GPS,1114538588,0,4,284529800,2286,32,0.55,24.775908,121.0426125,118.54,0.77,202.5678,-0.043,0,1
137993,2023-11-01 15:01:51.980,GPS,1114757625,0,4,284530000,2286,32,0.55,24.7759067,121.0426119,118.54,0.786,202.7742,-0.002,0,1
138088,2023-11-01 15:01:52.160,GPS,1114937485,0,4,284530200,2286,32,0.55,24.7759054,121.0426113,118.55,0.79,200.665,-0.04,0,1
138180,2023-11-01 15:01:52.360,GPS,1115137496,0,4,284530400,2286,32,0.55,24.7759041,121.0426108,118.52,0.726,200.9743,0.103,0,1
138274,2023-11-01 15:01:52.560,GPS,1115337461,0,4,284530600,2286,32,0.55,24.7759028,121.0426102,118.51,0.786,205.1216,0.045,0,1
138369,2023-11-01 15:01:52.760,GPS,1115537503,0,4,284530800,2286,32,0.55,24.7759015,121.0426095,118.53,0.836,203.625,-0.054,0,1
138464,2023-11-01 15:01:52.980,GPS,1115757738,0,4,284531000,2286,32,0.55,24.7759,121.0426088,118.54,0.924,204.0236,-0.048,0,1
138561,2023-11-01 15:01:53.160,GPS,1115937503,0,4,284531200,2286,32,0.55,24.7758985,121.0426081,118.53,0.979,203.4205,0.017,0,1
138655,2023-11-01 15:01:53.360,GPS,1116137498,0,4,284531400,2286,32,0.55,24.7758968,121.0426073,118.53,1.005,203.7087,-0.022,0,1
138750,2023-11-01 15:01:53.561,GPS,1116338615,0,4,284531600,2286,32,0.55,24.7758951,121.0426064,118.54,1.086,204.7052,0.032,0,1
138845,2023-11-01 15:01:53.761,GPS,1116538604,0,4,284531800,2286,32,0.55,24.7758933,121.0426055,118.54,1.132,206.7151,-0.012,0,1
138940,2023-11-01 15:01:53.980,GPS,1116757776,0,4,284532000,2286,32,0.55,24.7758914,121.0426044,118.54,1.218,207.4156,-0.018,0,1
139036,2023-11-01 15:01:54.160,GPS,1116937467,0,4,284532200,2286,32,0.55,24.7758894,121.0426033,118.56,1.199,205.7437,-0.054,0,1
139128,2023-11-01 15:01:54.360,GPS,1117137466,0,4,284532400,2286,32,0.55,24.7758875,121.0426023,118.56,1.141,206.9804,-0.06,0,1
139222,2023-11-01 15:01:54.560,GPS,1117337476,0,4,284532600,2286,32,0.55,24.7758857,121.0426012,118.55,1.163,208.2709,0.031,0,1
139317,2023-11-01 15:01:54.760,GPS,1117537454,0,4,284532800,2286,32,0.55,24.7758838,121.0426002,118.55,1.152,205.8232,-0.006,0,1
139410,2023-11-01 15:01:54.960,GPS,1117737475,0,4,284533000,2286,32,0.55,24.7758819,121.0425991,118.55,1.179,207.7499,0.031,0,1
139509,2023-11-01 15:01:55.160,GPS,1117937476,0,4,284533200,2286,32,0.55,24.7758801,121.042598,118.55,1.185,209.1784,-0.005,0,1
139600,2023-11-01 15:01:55.360,GPS,1118137455,0,4,284533400,2286,32,0.55,24.7758781,121.0425969,118.54,1.192,204.5893,0.045,0,1
139694,2023-11-01 15:01:55.560,GPS,1118337455,0,4,284533600,2286,32,0.55,24.7758762,121.0425959,118.52,1.166,206.4729,0.04,0,1
139789,2023-11-01 15:01:55.760,GPS,1118537450,0,4,284533800,2286,32,0.55,24.7758743,121.0425949,118.53,1.212,205.5037,0.049,0,1
139882,2023-11-01 15:01:55.960,GPS,1118737460,0,4,284534000,2286,32,0.55,24.7758723,121.0425938,118.53,1.209,205.3345,0.04,0,1
139980,2023-11-01 15:01:56.160,GPS,1118937465,0,4,284534200,2286,32,0.55,24.7758704,121.0425929,118.52,1.119,203.296,-0.031,0,1
140074,2023-11-01 15:01:56.360,GPS,1119137457,0,4,284534400,2286,32,0.55,24.7758686,121.042592,118.54,1.065,204.7943,0.003,0,1
140168,2023-11-01 15:01:56.560,GPS,1119337452,0,4,284534600,2286,32,0.55,24.7758668,121.0425911,118.53,1.035,203.2094,0.001,0,1
140263,2023-11-01 15:01:56.760,GPS,1119537486,0,4,284534800,2286,32,0.55,24.7758651,121.0425903,118.53,1.042,203.9186,0.03,0,1
140355,2023-11-01 15:01:56.960,GPS,1119737480,0,4,284535000,2286,32,0.55,24.7758634,121.0425895,118.52,1.017,201.2206,0.051,0,1
140455,2023-11-01 15:01:57.160,GPS,1119937491,0,4,284535200,2286,32,0.55,24.7758617,121.0425888,118.52,0.97,200.9916,0.044,0,1
140547,2023-11-01 15:01:57.360,GPS,1120137453,0,4,284535400,2286,32,0.55,24.7758601,121.0425881,118.52,0.946,203.8499,-0.034,0,1
140641,2023-11-01 15:01:57.560,GPS,1120337480,0,4,284535600,2286,32,0.55,24.7758585,121.0425874,118.54,0.9530001,198.9479,-0.096,0,1
140736,2023-11-01 15:01:57.761,GPS,1120538576,0,4,284535800,2286,32,0.55,24.7758569,121.0425867,118.56,0.9990001,200.031,-0.09100001,0,1
140831,2023-11-01 15:01:57.980,GPS,1120757457,0,4,284536000,2286,32,0.55,24.7758552,121.0425861,118.56,0.994,196.3405,-0.019,0,1
140928,2023-11-01 15:01:58.161,GPS,1120938601,0,4,284536200,2286,32,0.54,24.7758535,121.0425856,118.58,0.937,194.0216,0.014,0,1
141022,2023-11-01 15:01:58.361,GPS,1121138595,0,4,284536400,2286,32,0.55,24.7758519,121.0425852,118.57,0.941,194.7767,0.026,0,1
141116,2023-11-01 15:01:58.561,GPS,1121338609,0,4,284536600,2286,32,0.55,24.7758502,121.0425847,118.56,0.961,193.016,0.045,0,1
141211,2023-11-01 15:01:58.761,GPS,1121538760,0,4,284536800,2286,32,0.55,24.7758485,121.0425843,118.57,0.9680001,191.1867,0.028,0,1
141303,2023-11-01 15:01:58.961,GPS,1121738597,0,4,284537000,2286,32,0.55,24.7758467,121.0425839,118.57,1.02,191.0104,0.015,0,1
141402,2023-11-01 15:01:59.161,GPS,1121938611,0,4,284537200,2286,32,0.55,24.7758449,121.0425835,118.55,1.019,192.777,0.05,0,1
141494,2023-11-01 15:01:59.361,GPS,1122138605,0,4,284537400,2286,32,0.55,24.7758431,121.042583,118.55,1.017,195.9188,0.052,0,1
141588,2023-11-01 15:01:59.561,GPS,1122338605,0,4,284537600,2286,32,0.55,24.7758414,121.0425824,118.54,1.006,197.9941,0.02,0,1
141683,2023-11-01 15:01:59.761,GPS,1122538579,0,4,284537800,2286,32,0.55,24.7758396,121.0425817,118.55,1.072,200.0591,-0.056,0,1
141775,2023-11-01 15:01:59.961,GPS,1122738608,0,4,284538000,2286,32,0.55,24.7758379,121.0425809,118.57,1.002,205.0344,-0.048,0,1
141874,2023-11-01 15:02:00.161,GPS,1122938613,0,4,284538200,2286,32,0.55,24.7758363,121.0425802,118.56,0.872,203.4335,0.016,0,1
141966,2023-11-01 15:02:00.361,GPS,1123138657,0,4,284538400,2286,32,0.55,24.7758349,121.0425795,118.57,0.8200001,200.1856,-0.031,0,1
142060,2023-11-01 15:02:00.561,GPS,1123338693,0,4,284538600,2286,32,0.54,24.7758335,121.042579,118.58,0.8420001,201.728,-0.101,0,1
142155,2023-11-01 15:02:00.761,GPS,1123538567,0,4,284538800,2286,32,0.55,24.7758321,121.0425784,118.6,0.7780001,201.9368,-0.09500001,0,1
142247,2023-11-01 15:02:00.961,GPS,1123738625,0,4,284539000,2286,32,0.55,24.7758309,121.0425778,118.6,0.714,202.2499,0.04,0,1
142344,2023-11-01 15:02:01.161,GPS,1123938617,0,4,284539200,2286,32,0.54,24.7758297,121.0425773,118.61,0.7090001,204.1346,-0.001,0,1
142438,2023-11-01 15:02:01.361,GPS,1124138575,0,4,284539400,2286,32,0.54,24.7758286,121.0425768,118.63,0.673,199.2934,-0.037,0,1
142534,2023-11-01 15:02:01.561,GPS,1124338590,0,4,284539600,2286,32,0.55,24.7758274,121.0425763,118.65,0.655,201.5369,-0.109,0,1
142629,2023-11-01 15:02:01.761,GPS,1124538580,0,4,284539800,2286,32,0.55,24.7758264,121.0425759,118.67,0.5470001,199.4396,-0.118,0,1
142719,2023-11-01 15:02:01.961,GPS,1124738570,0,4,284540000,2286,32,0.55,24.7758254,121.0425756,118.68,0.592,194.9837,-0.07700001,0,1
142818,2023-11-01 15:02:02.161,GPS,1124938702,0,4,284540200,2286,32,0.55,24.7758244,121.0425753,118.68,0.539,197.9863,-0.025,0,1
142911,2023-11-01 15:02:02.360,GPS,1125137480,0,4,284540400,2286,32,0.55,24.7758235,121.042575,118.69,0.463,190.9446,-0.017,0,1
143005,2023-11-01 15:02:02.560,GPS,1125337449,0,4,284540600,2286,32,0.55,24.7758228,121.0425749,118.7,0.407,189.5691,-0.06500001,0,1
143100,2023-11-01 15:02:02.760,GPS,1125537451,0,4,284540800,2286,32,0.55,24.775822,121.0425748,118.72,0.394,193.8402,-0.093,0,1
143196,2023-11-01 15:02:02.980,GPS,1125757370,0,4,284541000,2286,32,0.55,24.7758213,121.0425746,118.72,0.37,185.5908,-0.031,0,1
143289,2023-11-01 15:02:03.160,GPS,1125937453,0,4,284541200,2286,32,0.55,24.7758207,121.0425745,118.74,0.34,191.9682,-0.113,0,1
143385,2023-11-01 15:02:03.360,GPS,1126137454,0,4,284541400,2286,32,0.56,24.7758201,121.0425744,118.74,0.331,185.9231,-0.045,0,1
143480,2023-11-01 15:02:03.561,GPS,1126338597,0,4,284541600,2286,32,0.56,24.7758194,121.0425743,118.75,0.424,191.7723,-0.09200001,0,1
143575,2023-11-01 15:02:03.761,GPS,1126538589,0,4,284541800,2286,32,0.56,24.7758186,121.0425742,118.74,0.482,182.5211,0.038,0,1
143667,2023-11-01 15:02:03.960,GPS,1126737472,0,4,284542000,2286,32,0.56,24.7758177,121.0425741,118.75,0.477,186.0898,0.002,0,1
143765,2023-11-01 15:02:04.160,GPS,1126937500,0,4,284542200,2286,32,0.55,24.7758168,121.042574,118.75,0.485,189.9108,0.015,0,1
143858,2023-11-01 15:02:04.360,GPS,1127137454,0,4,284542400,2286,32,0.55,24.775816,121.042574,118.75,0.493,176.4504,-0.01,0,1
143952,2023-11-01 15:02:04.560,GPS,1127337461,0,4,284542600,2286,32,0.56,24.7758151,121.042574,118.73,0.44,184.6073,0.063,0,1
144047,2023-11-01 15:02:04.760,GPS,1127537486,0,4,284542800,2286,32,0.58,24.7758144,121.0425739,118.72,0.358,181.192,0.053,0,1
144141,2023-11-01 15:02:04.980,GPS,1127757443,0,4,284543000,2286,32,0.58,24.7758138,121.0425739,118.71,0.281,188.0175,0.067,0,1
144237,2023-11-01 15:02:05.160,GPS,1127937471,0,4,284543200,2286,32,0.58,24.7758133,121.0425738,118.7,0.273,180.5679,0.09900001,0,1
144329,2023-11-01 15:02:05.360,GPS,1128137456,0,4,284543400,2286,32,0.58,24.7758129,121.0425738,118.69,0.185,178.5804,0.052,0,1
144424,2023-11-01 15:02:05.560,GPS,1128337443,0,4,284543600,2286,31,0.58,24.7758126,121.0425738,118.69,0.135,191.0132,0.032,0,1
144519,2023-11-01 15:02:05.760,GPS,1128537479,0,4,284543800,2286,32,0.58,24.7758124,121.0425737,118.69,0.109,184.49,0.053,0,1
144611,2023-11-01 15:02:05.960,GPS,1128737465,0,4,284544000,2286,32,0.58,24.7758123,121.0425735,118.68,0.08400001,184.49,0.113,0,1
144708,2023-11-01 15:02:06.160,GPS,1128937476,0,4,284544200,2286,32,0.58,24.7758123,121.0425733,118.67,0.086,184.49,0.043,0,1
144801,2023-11-01 15:02:06.360,GPS,1129137452,0,4,284544400,2286,32,0.58,24.7758122,121.0425731,118.67,0.102,267.2108,0.083,0,1
144898,2023-11-01 15:02:06.560,GPS,1129337447,0,4,284544600,2286,32,0.58,24.7758123,121.0425729,118.67,0.123,274.3642,0.048,0,1
144993,2023-11-01 15:02:06.760,GPS,1129537472,0,4,284544800,2286,32,0.58,24.7758123,121.0425726,118.67,0.159,268.5377,-0.017,0,1
145085,2023-11-01 15:02:06.960,GPS,1129737487,0,4,284545000,2286,32,0.58,24.7758123,121.0425722,118.68,0.179,265.9053,-0.022,0,1
145185,2023-11-01 15:02:07.160,GPS,1129937494,0,4,284545200,2286,32,0.58,24.7758122,121.0425719,118.7,0.111,255.7747,0.028,0,1
145275,2023-11-01 15:02:07.360,GPS,1130137455,0,4,284545400,2286,32,0.58,24.7758122,121.0425717,118.69,0.08400001,262.0886,0.035,0,1
145368,2023-11-01 15:02:07.560,GPS,1130337481,0,4,284545600,2286,32,0.58,24.7758121,121.0425716,118.67,0.063,262.0886,0.224,0,1
145461,2023-11-01 15:02:07.761,GPS,1130538701,0,4,284545800,2286,32,0.58,24.7758121,121.0425715,118.61,0.038,262.0886,0.468,0,1
145552,2023-11-01 15:02:07.961,GPS,1130738611,0,4,284546000,2286,32,0.56,24.775812,121.0425715,118.48,0.06,262.0886,0.675,0,1
145648,2023-11-01 15:02:08.161,GPS,1130938603,0,4,284546200,2286,32,0.56,24.7758119,121.0425715,118.35,0.09200001,262.0886,0.7690001,0,1
145740,2023-11-01 15:02:08.361,GPS,1131138607,0,4,284546400,2286,32,0.56,24.7758119,121.0425715,118.19,0.055,262.0886,0.811,0,1
145833,2023-11-01 15:02:08.561,GPS,1131338584,0,4,284546600,2286,32,0.56,24.7758118,121.0425716,118.03,0.081,262.0886,0.8280001,0,1
145926,2023-11-01 15:02:08.761,GPS,1131538599,0,4,284546800,2286,32,0.56,24.7758118,121.0425717,117.87,0.019,262.0886,0.711,0,1
146016,2023-11-01 15:02:08.961,GPS,1131738594,0,4,284547000,2286,32,0.55,24.7758118,121.0425717,117.71,0.075,262.0886,0.818,0,1
146111,2023-11-01 15:02:09.160,GPS,1131937484,0,4,284547200,2286,32,0.55,24.7758119,121.0425718,117.54,0.06900001,262.0886,0.726,0,1
146202,2023-11-01 15:02:09.360,GPS,1132137472,0,4,284547400,2286,32,0.55,24.775812,121.0425718,117.42,0.034,262.0886,0.6,0,1
146295,2023-11-01 15:02:09.560,GPS,1132337487,0,4,284547600,2286,32,0.55,24.775812,121.0425717,117.31,0.086,262.0886,0.454,0,1
146389,2023-11-01 15:02:09.760,GPS,1132537462,0,4,284547800,2286,32,0.55,24.7758121,121.0425716,117.24,0.07700001,262.0886,0.3,0,1
146479,2023-11-01 15:02:09.960,GPS,1132737457,0,4,284548000,2286,32,0.55,24.7758122,121.0425715,117.18,0.097,262.0886,0.201,0,1
146575,2023-11-01 15:02:10.160,GPS,1132937472,0,4,284548200,2286,32,0.56,24.7758123,121.0425714,117.15,0.046,262.0886,0.157,0,1
146665,2023-11-01 15:02:10.360,GPS,1133137477,0,4,284548400,2286,32,0.56,24.7758123,121.0425715,117.1,0.079,262.0886,0.176,0,1
146757,2023-11-01 15:02:10.560,GPS,1133337463,0,4,284548600,2286,32,0.55,24.7758125,121.0425714,117.07,0.086,262.0886,0.193,0,1
146851,2023-11-01 15:02:10.760,GPS,1133537491,0,4,284548800,2286,32,0.55,24.7758126,121.0425714,117.02,0.025,262.0886,0.22,0,1
146943,2023-11-01 15:02:10.980,GPS,1133757441,0,4,284549000,2286,32,0.55,24.7758126,121.0425714,116.98,0.024,262.0886,0.206,0,1
147037,2023-11-01 15:02:11.160,GPS,1133937498,0,4,284549200,2286,32,0.55,24.7758125,121.0425714,116.93,0.021,262.0886,0.29,0,1
147127,2023-11-01 15:02:11.360,GPS,1134137499,0,4,284549400,2286,32,0.55,24.7758125,121.0425714,116.86,0.009000001,262.0886,0.259,0,1
147219,2023-11-01 15:02:11.561,GPS,1134338599,0,4,284549600,2286,32,0.55,24.7758125,121.0425714,116.8,0.048,262.0886,0.348,0,1
147315,2023-11-01 15:02:11.761,GPS,1134538653,0,4,284549800,2286,32,0.55,24.7758125,121.0425714,116.74,0.041,262.0886,0.302,0,1
147405,2023-11-01 15:02:11.961,GPS,1134738601,0,4,284550000,2286,32,0.56,24.7758125,121.0425714,116.69,0.016,262.0886,0.27,0,1
147500,2023-11-01 15:02:12.161,GPS,1134938605,0,4,284550200,2286,32,0.56,24.7758125,121.0425714,116.65,0.025,262.0886,0.205,0,1
147591,2023-11-01 15:02:12.361,GPS,1135138610,0,4,284550400,2286,32,0.56,24.7758125,121.0425714,116.62,0.033,262.0886,0.192,0,1
147683,2023-11-01 15:02:12.561,GPS,1135338620,0,4,284550600,2286,32,0.57,24.7758124,121.0425715,116.59,0.052,262.0886,0.226,0,1
147777,2023-11-01 15:02:12.761,GPS,1135538607,0,4,284550800,2286,32,0.57,24.7758123,121.0425715,116.54,0.058,262.0886,0.233,0,1
147867,2023-11-01 15:02:12.960,GPS,1135737513,0,4,284551000,2286,32,0.57,24.7758123,121.0425716,116.5,0.06900001,262.0886,0.277,0,1
147963,2023-11-01 15:02:13.160,GPS,1135937494,0,4,284551200,2286,32,0.57,24.7758122,121.0425717,116.45,0.082,262.0886,0.252,0,1
148055,2023-11-01 15:02:13.360,GPS,1136137473,0,4,284551400,2286,32,0.57,24.7758122,121.0425719,116.4,0.102,262.0886,0.309,0,1
148148,2023-11-01 15:02:13.560,GPS,1136337456,0,4,284551600,2286,32,0.57,24.7758122,121.042572,116.35,0.055,262.0886,0.298,0,1
148241,2023-11-01 15:02:13.760,GPS,1136537457,0,4,284551800,2286,32,0.56,24.7758121,121.0425721,116.31,0.056,262.0886,0.288,0,1
148332,2023-11-01 15:02:13.961,GPS,1136738649,0,4,284552000,2286,32,0.56,24.7758121,121.0425721,116.26,0.055,262.0886,0.239,0,1
148428,2023-11-01 15:02:14.160,GPS,1136937480,0,4,284552200,2286,32,0.56,24.7758121,121.042572,116.21,0.021,262.0886,0.344,0,1
148518,2023-11-01 15:02:14.360,GPS,1137137487,0,4,284552400,2286,32,0.56,24.7758121,121.042572,116.16,0.05,262.0886,0.22,0,1
148610,2023-11-01 15:02:14.560,GPS,1137337454,0,4,284552600,2286,32,0.56,24.775812,121.0425719,116.12,0.017,262.0886,0.234,0,1
148703,2023-11-01 15:02:14.760,GPS,1137537487,0,4,284552800,2286,32,0.56,24.775812,121.0425719,116.07,0.015,262.0886,0.24,0,1
148794,2023-11-01 15:02:14.960,GPS,1137737471,0,4,284553000,2286,32,0.56,24.775812,121.0425719,116.02,0.027,262.0886,0.212,0,1
148890,2023-11-01 15:02:15.161,GPS,1137938588,0,4,284553200,2286,32,0.56,24.775812,121.0425719,115.97,0.005,262.0886,0.205,0,1
148980,2023-11-01 15:02:15.361,GPS,1138138629,0,4,284553400,2286,32,0.56,24.775812,121.0425719,115.92,0.024,262.0886,0.237,0,1
149072,2023-11-01 15:02:15.561,GPS,1138338766,0,4,284553600,2286,32,0.55,24.775812,121.042572,115.88,0.046,262.0886,0.177,0,1
149165,2023-11-01 15:02:15.761,GPS,1138538620,0,4,284553800,2286,32,0.55,24.775812,121.042572,115.84,0.036,262.0886,0.249,0,1
149256,2023-11-01 15:02:15.960,GPS,1138737471,0,4,284554000,2286,32,0.55,24.7758119,121.0425721,115.78,0.023,262.0886,0.324,0,1
149351,2023-11-01 15:02:16.160,GPS,1138937482,0,4,284554200,2286,32,0.55,24.7758119,121.0425721,115.71,0.013,262.0886,0.297,0,1
149441,2023-11-01 15:02:16.360,GPS,1139137457,0,4,284554400,2286,32,0.55,24.7758119,121.042572,115.65,0.053,262.0886,0.308,0,1
149533,2023-11-01 15:02:16.560,GPS,1139337480,0,4,284554600,2286,32,0.55,24.775812,121.042572,115.59,0.094,262.0886,0.23,0,1
149628,2023-11-01 15:02:16.760,GPS,1139537492,0,4,284554800,2286,32,0.55,24.7758121,121.0425719,115.55,0.086,262.0886,0.241,0,1
149722,2023-11-01 15:02:16.980,GPS,1139757345,0,4,284555000,2286,32,0.55,24.7758122,121.0425719,115.5,0.072,262.0886,0.201,0,1
149815,2023-11-01 15:02:17.161,GPS,1139938643,0,4,284555200,2286,32,0.55,24.7758123,121.0425719,115.43,0.101,262.0886,0.173,0,1
149906,2023-11-01 15:02:17.361,GPS,1140138586,0,4,284555400,2286,32,0.55,24.7758124,121.0425719,115.38,0.058,262.0886,0.292,0,1
149998,2023-11-01 15:02:17.561,GPS,1140338606,0,4,284555600,2286,32,0.57,24.7758125,121.0425718,115.33,0.06500001,262.0886,0.294,0,1
150091,2023-11-01 15:02:17.761,GPS,1140538583,0,4,284555800,2286,32,0.57,24.7758126,121.0425717,115.3,0.06900001,262.0886,0.23,0,1
150182,2023-11-01 15:02:17.961,GPS,1140738601,0,4,284556000,2286,32,0.57,24.7758127,121.0425715,115.27,0.11,262.0886,0.28,0,1
150278,2023-11-01 15:02:18.161,GPS,1140938655,0,4,284556200,2286,32,0.56,24.7758128,121.0425713,115.24,0.105,262.0886,0.21,0,1
150371,2023-11-01 15:02:18.361,GPS,1141138615,0,4,284556400,2286,32,0.56,24.7758129,121.0425711,115.18,0.125,302.9544,0.263,0,1
150463,2023-11-01 15:02:18.560,GPS,1141337808,0,4,284556600,2286,32,0.56,24.775813,121.0425709,115.15,0.083,283.9875,0.174,0,1
150556,2023-11-01 15:02:18.761,GPS,1141538616,0,4,284556800,2286,32,0.56,24.775813,121.0425708,115.12,0.031,283.9875,0.26,0,1
150646,2023-11-01 15:02:18.961,GPS,1141738614,0,4,284557000,2286,32,0.56,24.775813,121.0425708,115.07,0.019,283.9875,0.141,0,1
150743,2023-11-01 15:02:19.161,GPS,1141938616,0,4,284557200,2286,32,0.57,24.7758131,121.0425708,115.04,0.007,283.9875,0.189,0,1
150833,2023-11-01 15:02:19.361,GPS,1142138592,0,4,284557400,2286,32,0.57,24.7758131,121.0425708,115,0.07,283.9875,0.246,0,1
150925,2023-11-01 15:02:19.561,GPS,1142338620,0,4,284557600,2286,32,0.57,24.7758131,121.0425709,114.96,0.058,283.9875,0.259,0,1
151018,2023-11-01 15:02:19.761,GPS,1142538775,0,4,284557800,2286,32,0.57,24.7758131,121.042571,114.92,0.051,283.9875,0.299,0,1
151108,2023-11-01 15:02:19.961,GPS,1142738609,0,4,284558000,2286,32,0.57,24.7758133,121.0425711,114.89,0.086,283.9875,0.208,0,1
151205,2023-11-01 15:02:20.161,GPS,1142938687,0,4,284558200,2286,31,0.57,24.7758134,121.0425712,114.87,0.109,283.9875,0.159,0,1
151295,2023-11-01 15:02:20.361,GPS,1143138691,0,4,284558400,2286,32,0.56,24.7758135,121.0425713,114.85,0.108,283.9875,0.133,0,1
151387,2023-11-01 15:02:20.561,GPS,1143338594,0,4,284558600,2286,32,0.56,24.7758136,121.0425715,114.84,0.07,283.9875,-0.021,0,1
151480,2023-11-01 15:02:20.761,GPS,1143538605,0,4,284558800,2286,32,0.56,24.7758135,121.0425715,114.85,0.027,283.9875,0.004,0,1
151570,2023-11-01 15:02:20.961,GPS,1143738602,0,4,284559000,2286,32,0.56,24.7758135,121.0425715,114.85,0.022,283.9875,-0.02,0,1
151666,2023-11-01 15:02:21.161,GPS,1143938594,0,4,284559200,2286,32,0.56,24.7758135,121.0425715,114.85,0.028,283.9875,0.09200001,0,1
151757,2023-11-01 15:02:21.361,GPS,1144138601,0,4,284559400,2286,32,0.56,24.7758135,121.0425715,114.84,0.001,283.9875,-0.021,0,1
151849,2023-11-01 15:02:21.561,GPS,1144338599,0,4,284559600,2286,32,0.56,24.7758135,121.0425714,114.85,0.043,283.9875,-0.039,0,1
151942,2023-11-01 15:02:21.761,GPS,1144538594,0,4,284559800,2286,32,0.56,24.7758136,121.0425714,114.86,0.023,283.9875,0,0,1
152034,2023-11-01 15:02:21.960,GPS,1144737482,0,4,284560000,2286,32,0.56,24.7758136,121.0425714,114.87,0.023,283.9875,0.012,0,1
152131,2023-11-01 15:02:22.160,GPS,1144937481,0,4,284560200,2286,32,0.56,24.7758136,121.0425714,114.87,0.015,283.9875,-0.032,0,1
152222,2023-11-01 15:02:22.360,GPS,1145137464,0,4,284560400,2286,32,0.56,24.7758136,121.0425713,114.88,0.014,283.9875,0,0,1
152316,2023-11-01 15:02:22.560,GPS,1145337457,0,4,284560600,2286,32,0.56,24.7758136,121.0425713,114.89,0.008,283.9875,-0.009000001,0,1
152408,2023-11-01 15:02:22.760,GPS,1145537459,0,4,284560800,2286,32,0.56,24.7758136,121.0425712,114.89,0.033,283.9875,0.009000001,0,1
152501,2023-11-01 15:02:22.960,GPS,1145737409,0,4,284561000,2286,32,0.56,24.7758136,121.0425712,114.89,0.016,283.9875,0.027,0,1
152597,2023-11-01 15:02:23.160,GPS,1145937379,0,4,284561200,2286,32,0.56,24.7758136,121.0425712,114.89,0.008,283.9875,0.032,0,1
152690,2023-11-01 15:02:23.360,GPS,1146137400,0,4,284561400,2286,32,0.56,24.7758136,121.0425712,114.9,0.011,283.9875,-0.018,0,1
152783,2023-11-01 15:02:23.560,GPS,1146337368,0,4,284561600,2286,32,0.56,24.7758136,121.0425712,114.91,0.012,283.9875,-0.029,0,1
152875,2023-11-01 15:02:23.760,GPS,1146537438,0,4,284561800,2286,32,0.56,24.7758136,121.0425711,114.91,0.009000001,283.9875,0.028,0,1
152966,2023-11-01 15:02:23.960,GPS,1146737430,0,4,284562000,2286,32,0.56,24.7758136,121.0425711,114.92,0.029,283.9875,0.012,0,1
153061,2023-11-01 15:02:24.160,GPS,1146937444,0,4,284562200,2286,32,0.56,24.7758136,121.042571,114.93,0.004,283.9875,-0.049,0,1
153153,2023-11-01 15:02:24.360,GPS,1147137429,0,4,284562400,2286,32,0.56,24.7758136,121.042571,114.94,0.035,283.9875,0.022,0,1
153245,2023-11-01 15:02:24.560,GPS,1147337378,0,4,284562600,2286,32,0.56,24.7758136,121.042571,114.95,0.004,283.9875,-0.003,0,1
153337,2023-11-01 15:02:24.760,GPS,1147537407,0,4,284562800,2286,32,0.56,24.7758136,121.0425709,114.96,0.049,283.9875,-0.038,0,1
153428,2023-11-01 15:02:24.960,GPS,1147737418,0,4,284563000,2286,32,0.56,24.7758137,121.0425709,114.97,0.039,283.9875,-0.012,0,1
